day,timestamp,product,bid_price_1,bid_volume_1,bid_price_2,bid_volume_2,bid_price_3,bid_volume_3,ask_price_1,ask_volume_1,ask_price_2,ask_volume_2,ask_price_3,ask_volume_3,mid_price,profit_and_loss,price_diff,price_diff_pct,future_diff
-1,434400,TOMATOES,4991,6,4990,17,,,5005,6,5006,17,,,4998.0,0.0,-10.5,-0.002096436058700246,10.0
-2,434400,TOMATOES,5001,5,5000,22,,,5015,5,5016,22,,,5008.0,0.0,10.0,0.002000800320127949,-10.5
-1,434500,TOMATOES,4991,8,4990,19,,,5004,8,5006,19,,,4997.5,0.0,-10.5,-0.0020966453674121643,10.5
-2,434500,TOMATOES,5001,8,5000,17,,,5015,8,5016,17,,,5008.0,0.0,10.5,0.002101050525262549,-10.0
-1,434600,TOMATOES,4991,9,4990,18,,,5005,9,5006,18,,,4998.0,0.0,-10.0,-0.0019968051118210983,10.5
-2,434600,TOMATOES,5002,7,5000,18,,,5015,7,5016,18,,,5008.5,0.0,10.5,0.0021008403361344463,-6.5
-1,434700,TOMATOES,4999,5,4992,6,4990.0,15.0,5005,6,5006,15,,,5002.0,0.0,-6.5,-0.001297793750623888,6.5
-2,434700,TOMATOES,5002,6,5001,20,,,5015,6,5017,20,,,5008.5,0.0,6.5,0.0012994802079169254,-10.0
-1,434800,TOMATOES,4992,6,4990,20,,,5005,6,5006,20,,,4998.5,0.0,-10.0,-0.0019966057701906736,11.5
-2,434800,TOMATOES,5003,6,5002,23,,,5017,6,5018,23,,,5010.0,0.0,11.5,0.0023006902070621393,-11.5
-1,434900,TOMATOES,4992,10,4990,20,,,5005,10,5006,20,,,4998.5,0.0,-11.5,-0.0022954091816367317,11.5
-2,434900,TOMATOES,5003,10,5002,17,,,5017,10,5018,17,,,5010.0,0.0,11.5,0.0023006902070621393,-12.0
-1,435000,TOMATOES,4991,8,4990,20,,,5005,8,5006,20,,,4998.0,0.0,-12.0,-0.0023952095808382756,12.0
-2,435000,TOMATOES,5003,5,5002,23,,,5017,5,5018,23,,,5010.0,0.0,12.0,0.0024009603841537164,-11.5
-1,435100,TOMATOES,4992,9,4990,15,,,5005,9,5006,15,,,4998.5,0.0,-11.5,-0.0022954091816367317,11.0
-2,435100,TOMATOES,5003,6,5002,20,,,5016,6,5018,20,,,5009.5,0.0,11.0,0.002200660198059312,-11.5
-1,435200,TOMATOES,4991,6,4990,20,,,5005,6,5006,20,,,4998.0,0.0,-11.5,-0.002295638287254209,11.5
-2,435200,TOMATOES,5003,5,5001,16,,,5016,5,5018,16,,,5009.5,0.0,11.5,0.002300920368147219,-12.0
-1,435300,TOMATOES,4991,5,4989,17,,,5004,5,5005,17,,,4997.5,0.0,-12.0,-0.0023954486475695758,11.5
-2,435300,TOMATOES,5002,8,5001,20,,,5016,8,5017,20,,,5009.0,0.0,11.5,0.0023011505752876804,-12.5
-1,435400,TOMATOES,4990,10,4988,19,,,5003,10,5004,19,,,4996.5,0.0,-12.5,-0.0024955080854461853,12.5
-2,435400,TOMATOES,5002,9,5001,15,,,5016,9,5017,15,,,5009.0,0.0,12.5,0.002501751225858051,-12.5
-1,435500,TOMATOES,4990,10,4988,15,,,5003,10,5004,15,,,4996.5,0.0,-12.5,-0.0024955080854461853,12.0
-2,435500,TOMATOES,5002,8,5000,15,,,5015,8,5016,15,,,5008.5,0.0,12.0,0.002401681176823711,-12.5
-1,435600,TOMATOES,4989,10,4988,21,,,5003,10,5004,21,,,4996.0,0.0,-12.5,-0.0024957572127383143,13.0
-2,435600,TOMATOES,5002,8,5001,20,,,5016,8,5017,20,,,5009.0,0.0,13.0,0.0026020816653322676,-13.0
-1,435700,TOMATOES,4989,9,4988,20,,,5003,9,5004,20,,,4996.0,0.0,-13.0,-0.002595328408864006,13.0
-2,435700,TOMATOES,5002,7,5001,21,,,5016,7,5017,21,,,5009.0,0.0,13.0,0.0026020816653322676,-13.5
-1,435800,TOMATOES,4989,6,4987,18,,,5002,6,5003,18,,,4995.5,0.0,-13.5,-0.002695148732281938,13.0
-2,435800,TOMATOES,5002,5,5001,25,,,5015,5,5017,25,,,5008.5,0.0,13.0,0.0026023421078971154,-12.5
-1,435900,TOMATOES,4989,8,4988,19,,,5003,8,5004,19,,,4996.0,0.0,-12.5,-0.0024957572127383143,13.0
-2,435900,TOMATOES,5002,6,5001,25,,,5016,6,5017,25,,,5009.0,0.0,13.0,0.0026020816653322676,-14.5
-1,436000,TOMATOES,4988,7,4987,17,,,5001,7,5003,17,,,4994.5,0.0,-14.5,-0.0028947893791175794,15.0
-2,436000,TOMATOES,5003,8,5002,19,,,5016,8,5018,19,,,5009.5,0.0,15.0,0.0030033036339973673,-14.5
-1,436100,TOMATOES,4988,6,4987,23,,,5002,6,5003,23,,,4995.0,0.0,-14.5,-0.002894500449146631,14.5
-2,436100,TOMATOES,5003,7,5001,15,,,5016,7,5017,15,,,5009.5,0.0,14.5,0.0029029029029028486,-15.0
-1,436200,TOMATOES,4988,10,4986,17,,,5001,10,5002,17,,,4994.5,0.0,-15.0,-0.0029943108094619975,15.5
-2,436200,TOMATOES,5003,9,5002,25,,,5017,9,5018,25,,,5010.0,0.0,15.5,0.0031034137551306795,-16.0
-1,436300,TOMATOES,4987,9,4986,22,,,5001,9,5002,22,,,4994.0,0.0,-16.0,-0.003193612774451071,18.0
-2,436300,TOMATOES,5008,2,5003,8,5002.0,24.0,5016,8,5018,24,,,5012.0,0.0,18.0,0.0036043251902282414,-18.0
-1,436400,TOMATOES,4987,6,4986,21,,,5001,6,5002,21,,,4994.0,0.0,-18.0,-0.0035913806863527853,15.5
-2,436400,TOMATOES,5003,9,5001,24,,,5016,9,5017,24,,,5009.5,0.0,15.5,0.003103724469363245,-15.5
-1,436500,TOMATOES,4987,7,4986,23,,,5001,7,5002,23,,,4994.0,0.0,-15.5,-0.003094121169777475,15.5
-2,436500,TOMATOES,5003,6,5001,18,,,5016,6,5017,18,,,5009.5,0.0,15.5,0.003103724469363245,-16.0
-1,436600,TOMATOES,4987,7,4986,21,,,5000,7,5002,21,,,4993.5,0.0,-16.0,-0.0031939315300928417,16.5
-2,436600,TOMATOES,5003,8,5002,17,,,5017,8,5018,17,,,5010.0,0.0,16.5,0.0033042955842594868,-15.5
-1,436700,TOMATOES,4988,9,4986,15,,,5001,9,5002,15,,,4994.5,0.0,-15.5,-0.0030938123752495272,15.0
-2,436700,TOMATOES,5003,6,5002,16,,,5016,6,5018,16,,,5009.5,0.0,15.0,0.0030033036339973673,-15.0
-1,436800,TOMATOES,4988,5,4986,23,,,5001,5,5002,23,,,4994.5,0.0,-15.0,-0.0029943108094619975,15.5
-2,436800,TOMATOES,5003,6,5002,23,,,5017,6,5018,23,,,5010.0,0.0,15.5,0.0031034137551306795,-16.0
-1,436900,TOMATOES,4987,9,4986,25,,,5001,9,5002,25,,,4994.0,0.0,-16.0,-0.003193612774451071,15.5
-2,436900,TOMATOES,5003,6,5001,25,,,5016,6,5017,25,,,5009.5,0.0,15.5,0.003103724469363245,-16.0
-1,437000,TOMATOES,4987,5,4986,25,,,5000,5,5002,25,,,4993.5,0.0,-16.0,-0.0031939315300928417,15.0
-2,437000,TOMATOES,5002,5,5001,24,,,5015,5,5017,24,,,5008.5,0.0,15.0,0.0030039050765995334,-15.0
-1,437100,TOMATOES,4987,6,4986,17,,,5000,6,5002,17,,,4993.5,0.0,-15.0,-0.002994908655286066,15.5
-2,437100,TOMATOES,5002,7,5001,22,,,5016,7,5017,22,,,5009.0,0.0,15.5,0.003104035245819592,-15.0
-1,437200,TOMATOES,4987,9,4986,19,,,5001,9,5002,19,,,4994.0,0.0,-15.0,-0.0029946097025354,14.5
-2,437200,TOMATOES,5002,7,5001,21,,,5015,7,5017,21,,,5008.5,0.0,14.5,0.0029034841810171574,-14.5
-1,437300,TOMATOES,4987,7,4986,22,,,5001,7,5002,22,,,4994.0,0.0,-14.5,-0.0028950783667764934,15.0
-2,437300,TOMATOES,5002,10,5001,18,,,5016,10,5017,18,,,5009.0,0.0,15.0,0.003003604325190201,0.0
-2,437400,TOMATOES,5002,5,5001,18,,,5016,5,5017,18,,,5009.0,0.0,0.0,0.0,-14.5
-1,437400,TOMATOES,4988,8,4986,24,,,5001,8,5002,24,,,4994.5,0.0,-14.5,-0.0028947893791175794,14.5
-2,437500,TOMATOES,5002,10,5001,16,,,5016,10,5017,16,,,5009.0,0.0,14.5,0.002903193512864055,-14.0
-1,437500,TOMATOES,4988,6,4987,23,,,5002,6,5003,23,,,4995.0,0.0,-14.0,-0.0027949690556997586,10.0
-2,437600,TOMATOES,5002,10,5001,15,,,5008,8,5016,10,5017.0,15.0,5005.0,0.0,10.0,0.002002002002001957,-11.0
-1,437600,TOMATOES,4987,7,4986,15,,,5001,7,5002,15,,,4994.0,0.0,-11.0,-0.00219780219780219,18.0
-2,437700,TOMATOES,5008,6,5002,6,5001.0,17.0,5016,6,5017,17,,,5012.0,0.0,18.0,0.0036043251902282414,-18.5
-1,437700,TOMATOES,4987,9,4986,18,,,5000,9,5002,18,,,4993.5,0.0,-18.5,-0.003691141260973696,15.5
-2,437800,TOMATOES,5002,8,5001,16,,,5016,8,5017,16,,,5009.0,0.0,15.5,0.003104035245819592,-16.0
-1,437800,TOMATOES,4986,8,4985,22,,,5000,8,5001,22,,,4993.0,0.0,-16.0,-0.0031942503493711527,15.5
-2,437900,TOMATOES,5002,9,5000,20,,,5015,9,5016,20,,,5008.5,0.0,15.5,0.0031043460845183724,-15.0
-1,437900,TOMATOES,4987,8,4985,20,,,5000,8,5001,20,,,4993.5,0.0,-15.0,-0.002994908655286066,15.0
-2,438000,TOMATOES,5002,8,5000,23,,,5015,8,5016,23,,,5008.5,0.0,15.0,0.0030039050765995334,-14.5
-1,438000,TOMATOES,4987,6,4986,23,,,5001,6,5002,23,,,4994.0,0.0,-14.5,-0.0028950783667764934,14.0
-2,438100,TOMATOES,5001,5,5000,24,,,5015,5,5016,24,,,5008.0,0.0,14.0,0.0028033640368441137,-14.5
-1,438100,TOMATOES,4987,5,4986,15,,,5000,5,5002,15,,,4993.5,0.0,-14.5,-0.0028953674121405815,14.0
-2,438200,TOMATOES,5001,8,5000,21,,,5014,8,5016,21,,,5007.5,0.0,14.0,0.0028036447381596385,-13.5
-1,438200,TOMATOES,4987,6,4986,22,,,5001,6,5002,22,,,4994.0,0.0,-13.5,-0.0026959560659011172,13.5
-2,438300,TOMATOES,5001,6,4999,18,,,5014,6,5015,18,,,5007.5,0.0,13.5,0.002703243892671292,-13.5
-1,438300,TOMATOES,4987,7,4986,25,,,5001,7,5002,25,,,4994.0,0.0,-13.5,-0.0026959560659011172,13.0
-2,438400,TOMATOES,5000,8,4999,15,,,5014,8,5015,15,,,5007.0,0.0,13.0,0.0026031237484982483,-13.0
-1,438400,TOMATOES,4987,5,4986,16,,,5001,5,5002,16,,,4994.0,0.0,-13.0,-0.0025963650888756185,14.5
-2,438500,TOMATOES,5002,6,5000,16,,,5015,6,5016,16,,,5008.5,0.0,14.5,0.0029034841810171574,-14.5
-1,438500,TOMATOES,4987,6,4986,22,,,5001,6,5002,22,,,4994.0,0.0,-14.5,-0.0028950783667764934,14.5
-2,438600,TOMATOES,5002,10,5000,15,,,5015,10,5016,15,,,5008.5,0.0,14.5,0.0029034841810171574,-13.5
-1,438600,TOMATOES,4988,10,4987,21,,,5002,10,5003,21,,,4995.0,0.0,-13.5,-0.0026954177897574594,14.5
-2,438700,TOMATOES,5003,10,5001,18,,,5016,10,5017,18,,,5009.5,0.0,14.5,0.0029029029029028486,-15.0
-1,438700,TOMATOES,4988,5,4987,16,,,5001,5,5003,16,,,4994.5,0.0,-15.0,-0.0029943108094619975,15.0
-2,438800,TOMATOES,5003,6,5001,25,,,5016,6,5017,25,,,5009.5,0.0,15.0,0.0030033036339973673,-15.0
-1,438800,TOMATOES,4988,5,4986,24,,,5001,5,5002,24,,,4994.5,0.0,-15.0,-0.0029943108094619975,14.5
-2,438900,TOMATOES,5002,7,5001,20,,,5016,7,5017,20,,,5009.0,0.0,14.5,0.002903193512864055,-14.5
-1,438900,TOMATOES,4988,9,4986,17,,,5001,9,5002,17,,,4994.5,0.0,-14.5,-0.0028947893791175794,0.0
-1,439000,TOMATOES,4988,9,4987,15,,,5001,9,5003,15,,,4994.5,0.0,0.0,0.0,15.0
-2,439000,TOMATOES,5003,7,5002,22,,,5016,7,5018,22,,,5009.5,0.0,15.0,0.0030033036339973673,-15.5
-1,439100,TOMATOES,4987,9,4986,21,,,5001,9,5002,21,,,4994.0,0.0,-15.5,-0.003094121169777475,16.0
-2,439100,TOMATOES,5003,7,5002,17,,,5017,7,5018,17,,,5010.0,0.0,16.0,0.0032038446135362886,-15.5
-1,439200,TOMATOES,4988,9,4986,16,,,5001,9,5002,16,,,4994.5,0.0,-15.5,-0.0030938123752495272,15.0
-2,439200,TOMATOES,5003,7,5002,23,,,5016,7,5018,23,,,5009.5,0.0,15.0,0.0030033036339973673,-15.0
-1,439300,TOMATOES,4988,10,4986,22,,,5001,10,5002,22,,,4994.5,0.0,-15.0,-0.0029943108094619975,15.0
-2,439300,TOMATOES,5003,6,5001,19,,,5016,6,5018,19,,,5009.5,0.0,15.0,0.0030033036339973673,-15.5
-1,439400,TOMATOES,4987,7,4986,23,,,5001,7,5002,23,,,4994.0,0.0,-15.5,-0.003094121169777475,15.0
-2,439400,TOMATOES,5002,8,5001,20,,,5016,8,5017,20,,,5009.0,0.0,15.0,0.003003604325190201,-15.5
-1,439500,TOMATOES,4987,6,4985,21,,,5000,6,5001,21,,,4993.5,0.0,-15.5,-0.003094430025953332,15.0
-2,439500,TOMATOES,5002,8,5001,17,,,5015,8,5017,17,,,5008.5,0.0,15.0,0.0030039050765995334,-16.0
-1,439600,TOMATOES,4986,10,4985,19,,,4999,10,5001,19,,,4992.5,0.0,-16.0,-0.0031945692323051,15.5
-2,439600,TOMATOES,5001,10,5000,22,,,5015,10,5016,22,,,5008.0,0.0,15.5,0.003104656985478238,-16.0
-1,439700,TOMATOES,4985,5,4984,19,,,4999,5,5000,19,,,4992.0,0.0,-16.0,-0.0031948881789137795,15.0
-2,439700,TOMATOES,5000,6,4999,22,,,5014,6,5015,22,,,5007.0,0.0,15.0,0.0030048076923077094,-15.0
-1,439800,TOMATOES,4985,8,4984,19,,,4999,8,5000,19,,,4992.0,0.0,-15.0,-0.0029958058717795,15.5
-2,439800,TOMATOES,5001,5,5000,20,,,5014,5,5016,20,,,5007.5,0.0,15.5,0.0031049679487178405,-14.5
-1,439900,TOMATOES,4986,10,4985,18,,,5000,10,5001,18,,,4993.0,0.0,-14.5,-0.002895656515227163,13.0
-2,439900,TOMATOES,4999,10,4998,16,,,5013,10,5014,16,,,5006.0,0.0,13.0,0.0026036451031443697,-13.5
-1,440000,TOMATOES,4986,7,4985,22,,,4999,7,5001,22,,,4992.5,0.0,-13.5,-0.0026967638833399477,14.0
-2,440000,TOMATOES,5000,10,4999,18,,,5013,10,5015,18,,,5006.5,0.0,14.0,0.002804206309464208,-13.0
-1,440100,TOMATOES,4987,10,4985,22,,,5000,10,5001,22,,,4993.5,0.0,-13.0,-0.002596624388295221,13.0
-2,440100,TOMATOES,5000,7,4998,25,,,5013,7,5014,25,,,5006.5,0.0,13.0,0.0026033843997197437,-9.5
-1,440200,TOMATOES,4994,6,4987,9,4985.0,25.0,5000,9,5001,25,,,4997.0,0.0,-9.5,-0.00189753320683117,10.0
-2,440200,TOMATOES,5000,5,4999,22,,,5014,5,5015,22,,,5007.0,0.0,10.0,0.0020012007204321947,-13.5
-1,440300,TOMATOES,4987,8,4985,20,,,5000,8,5001,20,,,4993.5,0.0,-13.5,-0.002696225284601561,14.0
-2,440300,TOMATOES,5001,10,5000,25,,,5014,10,5016,25,,,5007.5,0.0,14.0,0.0028036447381596385,-14.0
-1,440400,TOMATOES,4987,8,4986,15,,,5000,8,5002,15,,,4993.5,0.0,-14.0,-0.0027958062905641956,13.5
-2,440400,TOMATOES,5000,6,4999,25,,,5014,6,5015,25,,,5007.0,0.0,13.5,0.00270351456893958,-13.0
-1,440500,TOMATOES,4987,10,4986,24,,,5001,10,5002,24,,,4994.0,0.0,-13.0,-0.0025963650888756185,12.5
-2,440500,TOMATOES,5000,7,4999,18,,,5013,7,5015,18,,,5006.5,0.0,12.5,0.0025030036043252046,-12.5
-1,440600,TOMATOES,4987,7,4986,24,,,5001,7,5002,24,,,4994.0,0.0,-12.5,-0.002496754219514674,12.5
-2,440600,TOMATOES,5000,9,4998,17,,,5013,9,5014,17,,,5006.5,0.0,12.5,0.0025030036043252046,-13.0
-1,440700,TOMATOES,4987,6,4985,22,,,5000,6,5001,22,,,4993.5,0.0,-13.0,-0.002596624388295221,13.5
-2,440700,TOMATOES,5000,8,4999,16,,,5014,8,5015,16,,,5007.0,0.0,13.5,0.00270351456893958,-14.0
-1,440800,TOMATOES,4986,5,4985,20,,,5000,5,5001,20,,,4993.0,0.0,-14.0,-0.0027960854803275037,13.0
-2,440800,TOMATOES,4999,6,4998,18,,,5013,6,5014,18,,,5006.0,0.0,13.0,0.0026036451031443697,-13.0
-1,440900,TOMATOES,4986,7,4985,21,,,5000,7,5001,21,,,4993.0,0.0,-13.0,-0.002596883739512612,13.0
-2,440900,TOMATOES,4999,10,4998,18,,,5013,10,5014,18,,,5006.0,0.0,13.0,0.0026036451031443697,-13.5
-1,441000,TOMATOES,4986,6,4984,19,,,4999,6,5000,19,,,4992.5,0.0,-13.5,-0.0026967638833399477,13.0
-2,441000,TOMATOES,4999,5,4998,24,,,5012,5,5014,24,,,5005.5,0.0,13.0,0.0026039058587881136,-12.5
-1,441100,TOMATOES,4986,8,4985,23,,,5000,8,5001,23,,,4993.0,0.0,-12.5,-0.002497253021676138,13.0
-2,441100,TOMATOES,4999,9,4998,17,,,5013,9,5014,17,,,5006.0,0.0,13.0,0.0026036451031443697,-8.0
-1,441200,TOMATOES,4995,10,4987,6,4986.0,17.0,5001,6,5002,17,,,4998.0,0.0,-8.0,-0.0015980823012384793,8.0
-2,441200,TOMATOES,4999,10,4998,18,,,5013,10,5014,18,,,5006.0,0.0,8.0,0.0016006402561024036,-12.5
-1,441300,TOMATOES,4987,6,4986,21,,,5000,6,5002,21,,,4993.5,0.0,-12.5,-0.0024970035956851655,12.0
-2,441300,TOMATOES,4999,10,4998,20,,,5012,10,5014,20,,,5005.5,0.0,12.0,0.0024031240612796267,-11.5
-1,441400,TOMATOES,4987,8,4986,19,,,5001,8,5002,19,,,4994.0,0.0,-11.5,-0.002297472779942078,7.5
-2,441400,TOMATOES,4999,8,4998,25,,,5004,12,5012,8,5014.0,25.0,5001.5,0.0,7.5,0.0015018021625952116,-7.0
-1,441500,TOMATOES,4988,10,4986,18,,,5001,10,5002,18,,,4994.5,0.0,-7.0,-0.0013995801259621965,11.5
-2,441500,TOMATOES,4999,6,4998,22,,,5013,6,5014,22,,,5006.0,0.0,11.5,0.002302532786064626,-12.5
-1,441600,TOMATOES,4987,7,4986,25,,,5000,7,5002,25,,,4993.5,0.0,-12.5,-0.0024970035956851655,12.5
-2,441600,TOMATOES,4999,9,4998,19,,,5013,9,5014,19,,,5006.0,0.0,12.5,0.002503254230499685,-12.0
-1,441700,TOMATOES,4987,7,4986,19,,,5001,7,5002,19,,,4994.0,0.0,-12.0,-0.002397123451857719,11.5
-2,441700,TOMATOES,4999,10,4997,16,,,5012,10,5013,16,,,5005.5,0.0,11.5,0.002302763315979117,-10.5
-1,441800,TOMATOES,4988,9,4987,20,,,5002,9,5003,20,,,4995.0,0.0,-10.5,-0.002097692538208018,10.0
-2,441800,TOMATOES,4998,10,4997,17,,,5012,10,5013,17,,,5005.0,0.0,10.0,0.002002002002001957,-10.0
-1,441900,TOMATOES,4988,10,4987,16,,,5002,10,5003,16,,,4995.0,0.0,-10.0,-0.0019980019980020414,14.0
-2,441900,TOMATOES,5006,12,4998,10,4997.0,17.0,5012,10,5013,17,,,5009.0,0.0,14.0,0.002802802802802873,-13.0
-1,442000,TOMATOES,4989,9,4988,20,,,5003,9,5004,20,,,4996.0,0.0,-13.0,-0.002595328408864006,9.0
-2,442000,TOMATOES,4998,9,4997,17,,,5012,9,5013,17,,,5005.0,0.0,9.0,0.0018014411529223562,-8.5
-1,442100,TOMATOES,4990,6,4988,17,,,5003,6,5004,17,,,4996.5,0.0,-8.5,-0.001698301698301652,10.5
-2,442100,TOMATOES,5003,3,4998,8,4997.0,22.0,5011,8,5013,22,,,5007.0,0.0,10.5,0.002101471029720914,-11.0
-1,442200,TOMATOES,4989,7,4988,22,,,5003,7,5004,22,,,4996.0,0.0,-11.0,-0.002196924305971626,8.5
-2,442200,TOMATOES,4998,10,4996,18,,,5011,10,5012,18,,,5004.5,0.0,8.5,0.0017013610888712005,-8.5
-1,442300,TOMATOES,4989,10,4988,17,,,5003,10,5004,17,,,4996.0,0.0,-8.5,-0.0016984713757618453,8.0
-2,442300,TOMATOES,4997,7,4996,23,,,5011,7,5012,23,,,5004.0,0.0,8.0,0.0016012810248198228,-7.5
-1,442400,TOMATOES,4990,10,4989,21,,,5003,10,5005,21,,,4996.5,0.0,-7.5,-0.0014988009592326046,7.5
-2,442400,TOMATOES,4997,9,4996,16,,,5011,9,5012,16,,,5004.0,0.0,7.5,0.001501050735514875,-8.0
-1,442500,TOMATOES,4989,7,4988,24,,,5003,7,5004,24,,,4996.0,0.0,-8.0,-0.001598721023181482,8.0
-2,442500,TOMATOES,4997,6,4996,21,,,5011,6,5012,21,,,5004.0,0.0,8.0,0.0016012810248198228,0.5
-2,442600,TOMATOES,4998,7,4996,18,,,5011,7,5012,18,,,5004.5,0.0,0.5,9.992006394887731e-05,-8.5
-1,442600,TOMATOES,4989,5,4988,21,,,5003,5,5004,21,,,4996.0,0.0,-8.5,-0.0016984713757618453,0.0
-1,442700,TOMATOES,4989,6,4988,17,,,5003,6,5004,17,,,4996.0,0.0,0.0,0.0,8.0
-2,442700,TOMATOES,4997,10,4996,16,,,5011,10,5012,16,,,5004.0,0.0,8.0,0.0016012810248198228,-8.5
-1,442800,TOMATOES,4989,8,4987,20,,,5002,8,5003,20,,,4995.5,0.0,-8.5,-0.0016986410871302482,8.5
-2,442800,TOMATOES,4997,7,4996,17,,,5011,7,5012,17,,,5004.0,0.0,8.5,0.0017015313782404728,-8.0
-1,442900,TOMATOES,4989,8,4988,17,,,5003,8,5004,17,,,4996.0,0.0,-8.0,-0.001598721023181482,7.5
-2,442900,TOMATOES,4997,8,4996,17,,,5010,8,5012,17,,,5003.5,0.0,7.5,0.0015012009607686672,-8.5
-1,443000,TOMATOES,4988,5,4987,25,,,5002,5,5003,25,,,4995.0,0.0,-8.5,-0.0016988108324172968,8.5
-2,443000,TOMATOES,4997,6,4995,25,,,5010,6,5011,25,,,5003.5,0.0,8.5,0.0017017017017018077,-0.5
-2,443100,TOMATOES,4996,6,4995,23,,,5010,6,5011,23,,,5003.0,0.0,-0.5,-9.993004896569069e-05,-6.5
-1,443100,TOMATOES,4990,7,4988,16,,,5003,7,5004,16,,,4996.5,0.0,-6.5,-0.001299220467719353,9.5
-2,443200,TOMATOES,5003,11,4996,7,4995.0,25.0,5009,7,5011,25,,,5006.0,0.0,9.5,0.0019013309316522342,-10.0
-1,443200,TOMATOES,4989,5,4988,24,,,5003,5,5004,24,,,4996.0,0.0,-10.0,-0.0019976028765481546,0.5
-1,443300,TOMATOES,4990,5,4989,18,,,5003,5,5004,18,,,4996.5,0.0,0.5,0.00010008006405115566,6.5
-2,443300,TOMATOES,4996,8,4995,18,,,5010,8,5011,18,,,5003.0,0.0,6.5,0.0013009106374461954,0.5
-2,443400,TOMATOES,4997,10,4995,18,,,5010,10,5011,18,,,5003.5,0.0,0.5,9.994003597846302e-05,-8.0
-1,443400,TOMATOES,4989,5,4987,22,,,5002,5,5003,22,,,4995.5,0.0,-8.0,-0.0015988807834516061,0.0
-1,443500,TOMATOES,4989,5,4988,17,,,5002,5,5004,17,,,4995.5,0.0,0.0,0.0,8.0
-2,443500,TOMATOES,4997,9,4996,22,,,5010,9,5012,22,,,5003.5,0.0,8.0,0.0016014412971674385,0.0
-2,443600,TOMATOES,4997,5,4995,15,,,5010,5,5011,15,,,5003.5,0.0,0.0,0.0,-7.5
-1,443600,TOMATOES,4989,9,4988,18,,,5003,9,5004,18,,,4996.0,0.0,-7.5,-0.0014989507344858044,7.0
-2,443700,TOMATOES,4996,8,4995,15,,,5010,8,5011,15,,,5003.0,0.0,7.0,0.0014011208967172895,-7.0
-1,443700,TOMATOES,4989,5,4988,24,,,5003,5,5004,24,,,4996.0,0.0,-7.0,-0.001399160503697816,7.0
-2,443800,TOMATOES,4996,9,4995,25,,,5010,9,5011,25,,,5003.0,0.0,7.0,0.0014011208967172895,-7.0
-1,443800,TOMATOES,4989,6,4988,17,,,5003,6,5004,17,,,4996.0,0.0,-7.0,-0.001399160503697816,0.0
-1,443900,TOMATOES,4989,5,4988,25,,,5003,5,5004,25,,,4996.0,0.0,0.0,0.0,8.0
-2,443900,TOMATOES,4997,7,4996,20,,,5011,7,5012,20,,,5004.0,0.0,8.0,0.0016012810248198228,2.0
-2,444000,TOMATOES,5002,2,4997,9,4995.0,17.0,5010,9,5011,17,,,5006.0,0.0,2.0,0.0003996802557952872,-9.5
-1,444000,TOMATOES,4990,6,4988,22,,,5003,6,5004,22,,,4996.5,0.0,-9.5,-0.001897722732720708,7.0
-2,444100,TOMATOES,4997,6,4996,19,,,5010,6,5012,19,,,5003.5,0.0,7.0,0.0014009806864805352,-7.0
-1,444100,TOMATOES,4990,6,4989,21,,,5003,6,5005,21,,,4996.5,0.0,-7.0,-0.0013990206855201137,0.5
-1,444200,TOMATOES,4990,5,4989,19,,,5004,5,5005,19,,,4997.0,0.0,0.5,0.0001000700490343398,6.0
-2,444200,TOMATOES,4996,7,4995,15,,,5010,7,5011,15,,,5003.0,0.0,6.0,0.0012007204322592724,-6.5
-1,444300,TOMATOES,4990,8,4988,15,,,5003,8,5004,15,,,4996.5,0.0,-6.5,-0.001299220467719353,7.5
-2,444300,TOMATOES,4997,9,4996,22,,,5011,9,5012,22,,,5004.0,0.0,7.5,0.001501050735514875,-8.0
-1,444400,TOMATOES,4989,9,4988,15,,,5003,9,5004,15,,,4996.0,0.0,-8.0,-0.001598721023181482,7.5
-2,444400,TOMATOES,4997,6,4995,20,,,5010,6,5011,20,,,5003.5,0.0,7.5,0.0015012009607686672,-8.0
-1,444500,TOMATOES,4989,8,4988,20,,,5002,8,5004,20,,,4995.5,0.0,-8.0,-0.0015988807834516061,7.5
-2,444500,TOMATOES,4996,10,4995,20,,,5010,10,5011,20,,,5003.0,0.0,7.5,0.0015013512160944043,-0.5
-2,444600,TOMATOES,4996,9,4994,21,,,5009,9,5010,21,,,5002.5,0.0,-0.5,-9.994003597846302e-05,-6.5
-1,444600,TOMATOES,4989,10,4988,15,,,5003,10,5004,15,,,4996.0,0.0,-6.5,-0.0012993503248376337,6.5
-2,444700,TOMATOES,4996,7,4994,19,,,5009,7,5010,19,,,5002.5,0.0,6.5,0.0013010408326661338,-6.0
-1,444700,TOMATOES,4990,7,4989,17,,,5003,7,5004,17,,,4996.5,0.0,-6.0,-0.0011994002998501063,6.0
-2,444800,TOMATOES,4996,10,4994,17,,,5009,10,5010,17,,,5002.5,0.0,6.0,0.0012008405884118556,-5.5
-1,444800,TOMATOES,4990,10,4989,21,,,5004,10,5005,21,,,4997.0,0.0,-5.5,-0.001099450274862579,5.5
-2,444900,TOMATOES,4996,5,4994,18,,,5009,5,5011,18,,,5002.5,0.0,5.5,0.0011006603962377959,-5.0
-1,444900,TOMATOES,4991,10,4989,23,,,5004,10,5005,23,,,4997.5,0.0,-5.0,-0.0009995002498750516,5.5
